timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739696190433,634,Get single product,200,OK,Product Request 1-3,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,389,0,0
1739696191069,0,Debug Sampler,200,OK,Product Request 1-3,text,true,,362,0,20,20,null,0,0,0
1739696190723,393,Get single product,200,OK,Product Request 1-10,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,382,0,0
1739696191117,0,Debug Sampler,200,OK,Product Request 1-10,text,true,,362,0,20,20,null,0,0,0
1739696190744,377,Get all products,200,OK,Product Request 1-1,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,376,0,0
1739696190736,410,Get single product,200,OK,Product Request 1-13,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,400,0,0
1739696191147,1,Debug Sampler,200,OK,Product Request 1-13,text,true,,362,0,20,20,null,0,0,0
1739696190610,544,Get single product,200,OK,Product Request 1-11,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,303,0,0
1739696191155,0,Debug Sampler,200,OK,Product Request 1-11,text,true,,363,0,20,20,null,0,0,0
1739696190625,559,Get single product,200,OK,Product Request 1-17,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,310,0,0
1739696191186,0,Debug Sampler,200,OK,Product Request 1-17,text,true,,363,0,20,20,null,0,0,0
1739696190825,401,Get all products,200,OK,Product Request 1-16,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,401,0,0
1739696190822,410,Get single product,200,OK,Product Request 1-9,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,398,0,0
1739696191233,0,Debug Sampler,200,OK,Product Request 1-9,text,true,,362,0,20,20,null,0,0,0
1739696190712,557,Get single product,200,OK,Product Request 1-12,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,307,0,0
1739696191270,0,Debug Sampler,200,OK,Product Request 1-12,text,true,,363,0,20,20,null,0,0,0
1739696190725,549,Get single product,200,OK,Product Request 1-20,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,301,0,0
1739696191274,0,Debug Sampler,200,OK,Product Request 1-20,text,true,,362,0,20,20,null,0,0,0
1739696190955,318,Get all products,200,OK,Product Request 1-6,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,318,0,0
1739696190738,545,Get single product,200,OK,Product Request 1-19,text,true,,18249,183,20,20,https://simple-grocery-store-api.glitch.me/products/4643?productId=4643&product-label=true,303,0,0
1739696191284,1,Debug Sampler,200,OK,Product Request 1-19,text,true,,363,0,20,20,null,0,0,0
1739696190956,349,Get all products,200,OK,Product Request 1-14,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,349,0,0
1739696190974,342,Get all products,200,OK,Product Request 1-4,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,342,0,0
1739696191022,301,Get all products,200,OK,Product Request 1-7,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,301,0,0
1739696191048,313,Get all products,200,OK,Product Request 1-18,text,true,,2075,144,20,20,https://simple-grocery-store-api.glitch.me/products,313,0,0
